"oem","model","network_technology","network_2g_bands","network_�","network_3g_bands","network_4g_bands","network_5g_bands","network_speed","launch_announced","launch_status","body_dimensions","body_weight","body_sim","display_type","display_size","display_resolution","display_protection","display_�","platform_os","platform_chipset","platform_cpu","platform_gpu","memory_card_slot","memory_internal","memory_�","main_camera_quad","main_camera_features","main_camera_video","selfie_camera_single","selfie_camera_features","selfie_camera_video","sound_loudspeaker","sound_3.5mm_jack","sound_�","comms_wlan","comms_bluetooth","comms_gps","comms_nfc","comms_infrared_port","comms_radio","comms_usb","features_sensors","battery_�","battery_charging","misc_colors","misc_models","misc_price","body_build","body_�","tests_performance","tests_display","tests_camera","tests_loudspeaker","tests_battery_life","main_camera_triple","main_camera_dual","selfie_camera_dual","misc_sar","tests_audio_quality","misc_sar_eu","main_camera_five","network_gprs","network_edge","camera_�","battery_stand-by","main_camera_single","selfie_camera_triple","battery_talk_time","battery_music_play"
"Xiaomi","Redmi 5 Plus (Redmi Note 5)","GSM / HSPA / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2","1, 3, 5, 7, 8, 34, 38, 39, 40, 41 - China","HSDPA 850 / 900 / 1900 / 2100","1, 3, 4, 5, 7, 8, 20, 38, 40 - Global",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, February","Available. Released 2018, February","158.5 x 75.5 x 8.1 mm (6.24 x 2.97 x 0.32 in)","180 g (6.35 oz)","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm (~77.4% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)",,,"Android 7.1.2 (Nougat), upgradable to Android 9.0 (Pie); MIUI 11","Qualcomm MSM8953 Snapdragon 625 (14 nm)","Octa-core 2.0 GHz Cortex-A53","Adreno 506","microSDXC (uses shared SIM slot)","32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM","eMMC 5.1",,"Dual-LED dual-tone flash, HDR, panorama","2160p@30fps, 1080p@30/60fps","5 MP",,"1080p@30fps","Yes","Yes",,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","microUSB 2.0","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Non-removable Li-Po 4000 mAh battery","Standard charging 10W","Black, Gold, Blue, Rose Gold","MEG7, MEI7","$ 139.99 / £ 141.60 / ₹ 10,999","Glass front, aluminum/plastic back, aluminum frame",,"GeekBench: 4309 (v4.4) GFXBench: 3.4fps (ES 3.1 onscreen)","Contrast ratio: 1431:1 (nominal), 2.913 (sunlight)","Photo / Video","Voice 71dB / Noise 72dB / Ring 87dB","Endurance rating 104h",,,,"1.01 W/kg (head)     1.47 W/kg (body)   �","Noise -29.7dB / Crosstalk -91.8dB",,,,,,,"12 MP, f/2.2, 1.25 μm, dual pixel PDAF",,,
"Xiaomi","Redmi 5","GSM / CDMA / HSPA / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2","CDMA 800 & TD-SCDMA","HSDPA 850 / 900 / 1900 / 2100","1, 3, 5, 7, 8, 34, 38, 39, 40, 41",,"HSPA, LTE","2017, December","Available. Released 2017, December","151.8 x 72.8 x 7.7 mm (5.98 x 2.87 x 0.30 in)","157 g (5.54 oz)","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm (~75.9% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)","Corning Gorilla Glass (unspecified version)",,"Android 7.1.2 (Nougat); MIUI 11","Qualcomm SDM450 Snapdragon 450 (14 nm)","Octa-core 1.8 GHz Cortex-A53","Adreno 506","microSDXC (uses shared SIM slot)","16GB 2GB RAM, 32GB 3GB RAM, 32GB 4GB RAM, 64GB 4GB RAM","eMMC 5.1",,"LED flash, HDR, panorama","1080p@30fps","5 MP",,"1080p@30fps","Yes","Yes",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Non-removable Li-Po 3300 mAh battery","Standard charging 10W","Black, Gold, Light Blue, Rose Gold","MDG1, MDI1","About 160 EUR","Glass front (Gorilla Glass), aluminum/plastic back, plastic frame",,"GeekBench: 4018 (v4.4) GFXBench: 6.8fps (ES 3.1 onscreen)","Contrast ratio: 1331 (nominal), 2.951 (sunlight)","Photo / Video","Voice 66dB / Noise 68dB / Ring 82dB","Endurance rating 83h",,,,"0.53 W/kg (head)     1.53 W/kg (body)   �","Noise -27.7dB / Crosstalk -54.7dB",,,,,,,"12 MP, f/2.2, 1.25 μm, PDAF",,,
"Xiaomi","Redmi 5A","GSM / CDMA / HSPA / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2","CDMA 800 & TD-SCDMA","HSDPA 850 / 900 / 1900 / 2100","1, 3, 5, 7, 8, 34, 38, 39, 40, 41",,"HSPA, LTE","2017, November","Available. Released 2017, December","140.4 x 70.1 x 8.4 mm (5.53 x 2.76 x 0.33 in)","137 g (4.83 oz)","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.0 cm (~69.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~296 ppi density)",,,"Android 7.1.2 (Nougat); MIUI 11","Qualcomm MSM8917 Snapdragon 425 (28 nm)","Quad-core 1.4 GHz Cortex-A53","Adreno 308","microSDXC (dedicated slot)","16GB 2GB RAM, 32GB 3GB RAM","eMMC 5.1",,"LED flash, HDR, panorama","1080p@30fps","5 MP, f/2.0",,,"Yes","Yes",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","microUSB 2.0","Accelerometer, proximity","Non-removable Li-Ion 3000 mAh battery",,"Gold, Dark Gray, Rose Gold, Blue","MCG3B, MCI3B","$ 69.98 / € 99.99 / £ 129.99 / ₹ 5,999","Glass front, aluminum back, aluminum frame",,,,,,,,,,"0.53 W/kg (head)     1.23 W/kg (body)   �",,,,,,,,"13 MP, f/2.2, PDAF",,,
"Xiaomi","Redmi Y1 (Note 5A)","GSM / HSPA / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2",,"HSDPA 850 / 900 / 1900 / 2100","1, 3, 4, 5, 7, 8, 20, 38, 40",,"HSPA, LTE","2017, November","Available. Released 2017, November","153 x 76.2 x 7.7 mm (6.02 x 3.00 x 0.30 in)","153 g (5.40 oz)","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~71.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","Corning Gorilla Glass 3",,"Android 7.1.2 (Nougat); MIUI 11","Qualcomm MSM8940 Snapdragon 435 (28 nm)","Octa-core 1.4 GHz Cortex-A53","Adreno 505","microSDXC (dedicated slot)","32GB 3GB RAM, 64GB 4GB RAM","eMMC 5.1",,"LED flash, HDR, panorama","1080p@30fps","16 MP, f/2.0, 26mm (wide), 1/3.1"", 1.0µm",,"1080p@30fps","Yes","Yes",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","microUSB 2.0","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Non-removable Li-Ion 3080 mAh battery",,"Gold, Dark Grey, Silver, Rose Gold","MDI6S","About 140 EUR","Glass front (Gorilla Glass 3), plastic back, aluminum frame",,"GeekBench: 2610 (v4.4) GFXBench: 5.6fps (ES 3.1 onscreen)","Contrast ratio: 1673:1 (nominal), 2.556 (sunlight)","Photo / Video","Voice 68dB / Noise 72dB / Ring 86dB","Endurance rating 74h",,,,"1.09 W/kg (head)     1.44 W/kg (body)   �","Noise -92.1dB / Crosstalk -89.7dB",,,,,,"Up to 240 h (3G)","13 MP, f/2.2, 1/3.1"", 1.12µm, PDAF",,"Up to 32 h (3G)","Up to 75 h"
"Xiaomi","Redmi Y1 Lite","GSM / HSPA / LTE","GSM 900 / 1800 / 1900 - SIM 1 & SIM 2",,"HSDPA 850 / 900 / 1900 / 2100","1, 3, 4, 5, 7, 8, 20, 38, 40",,"HSPA, LTE","2017, November","Available. Released 2017, November","153 x 76.2 x 7.6 mm (6.02 x 3.00 x 0.30 in)","150 g (5.29 oz)","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~71.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","Corning Gorilla Glass 3",,"Android 7.0 (Nougat); MIUI 11","Qualcomm MSM8917 Snapdragon 425 (28 nm)","Quad-core Cortex-A53","Adreno 308","microSDXC (dedicated slot)","16GB 2GB RAM","eMMC 5.1",,"LED flash, HDR, panorama","1080p@30fps","5 MP, f/2.0",,,"Yes","Yes",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","microUSB 2.0","Accelerometer, gyro, proximity, compass","Non-removable Li-Ion 3080 mAh battery",,"Gold, Dark Grey, Silver, Rose Gold","MDI6","About 90 EUR","Glass front (Gorilla Glass 3), aluminum back, aluminum frame",,,,,,,,,,"1.53 W/kg (head)     1.32 W/kg (body)   �",,,,,,,"Up to 264 h (3G)","13 MP, f/2.2, PDAF",,"Up to 35 h (3G)","Up to 92 h"
"Xiaomi","Mi Note 3","GSM / CDMA / HSPA / EVDO / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2","CDMA2000 1xEV-DO","HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100","1, 3, 5, 7, 8, 34, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, September","Available. Released 2017, September","152.6 x 74 x 7.6 mm (6.01 x 2.91 x 0.30 in)","163 g (5.75 oz)","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~73.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Corning Gorilla Glass 4",,"Android 7.1 (Nougat), upgradable to Android 9.0 (Pie); MIUI 10","Qualcomm SDM660 Snapdragon 660 (14 nm)","Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)","Adreno 512","No","64GB 6GB RAM, 128GB 6GB RAM","eMMC 5.1",,"Dual-LED dual-tone flash, HDR, panorama","2160p@30fps, 720p@120fps","16 MP, f/2.2, 26mm (wide), 1/3.1"", 1.0µm",,"1080p@30fps","Yes, with stereo speakers","No","24-bit/192kHz audio","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS","Yes","Yes","No","Type-C 1.0 reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer","Non-removable Li-Ion 3500 mAh battery","Fast charging 18W  Quick Charge 3.0","Black, Blue (128/6 only)","MCE8","About 280 EUR","Glass front (Gorilla Glass 4), glass back, aluminum frame",,,,,,,,"12 MP, f/1.8, 27mm (wide), PDAF, 4-axis OIS  12 MP, f/2.6, 52mm (telephoto), AF, 2x optical zoom",,"0.50 W/kg (head)     1.54 W/kg (body)   �",,,,,,,,,,,
"Xiaomi","Mi Mix 2","GSM / CDMA / HSPA / EVDO / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2","CDMA2000 1xEV-DO","HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 27, 28, 29, 30, 34, 38, 39, 40, 41",,"HSPA, LTE","2017, September","Available. Released 2017, September","151.8 x 75.5 x 7.7 mm (5.98 x 2.97 x 0.30 in)","185 g (6.53 oz)","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm (~80.8% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)","Corning Gorilla Glass 4",,"Android 7.1 (Nougat), upgradable to Android 9.0 (Pie); MIUI 11","Qualcomm MSM8998 Snapdragon 835 (10 nm)","Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo)","Adreno 540","No","64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 6GB RAM","eMMC 5.1",,"Dual-LED dual-tone flash, HDR, panorama","2160p@30fps, 1080p@30fps, 720p@120fps","5 MP, f/2.0",,"1080p@30fps","Yes","No",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS","Yes",,"No","Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer","Non-removable Li-Ion 3400 mAh battery","Fast charging 18W  Quick Charge 3.0","Black, White","MDE5","About 410 EUR","Glass front (Gorilla Glass 4), ceramic back, aluminum frameGlass front (Gorilla Glass 4), ceramic back, ceramic frame - 128/8 GB model",,"GeekBench: 6234 (v4.4) GFXBench: 24fps (ES 3.1 onscreen)","Contrast ratio: 1287 (nominal), 3.19 (sunlight)","Photo / Video","Voice 67dB / Noise 71dB / Ring 82dB","Endurance rating 65h",,,,"0.39 W/kg (head)     1.77 W/kg (body)   �",,,,,,,,"12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF, 4-axis OIS",,,
"Xiaomi","Mi A1 (Mi 5X)","GSM / HSPA / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2",,"HSDPA 850 / 900 / 1900 / 2100","1, 3, 5, 7, 8, 20, 38, 40",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, September","Available. Released 2017, September","155.4 x 75.8 x 7.3 mm (6.12 x 2.98 x 0.29 in)","165 g (5.82 oz)","Hybrid Dual SIM (Nano-SIM, dual stand-by)","LTPS IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 82.6 cm (~70.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","Corning Gorilla Glass 3",,"Android 7.1.2 (Nougat), upgradable to Android 9.0 (Pie); Android One","Qualcomm MSM8953 Snapdragon 625 (14 nm)","Octa-core 2.0 GHz Cortex-A53","Adreno 506","microSDXC (uses shared SIM slot)","64GB 4GB RAM","eMMC 5.1",,"Dual-LED dual-tone flash, HDR, panorama","2160p@30fps, 1080p@30fps, 720p@120fps","5 MP",,"1080p@30fps","Yes","Yes",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","2.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity","Non-removable Li-Po 3080 mAh battery","Standard charging 10W","Black, Gold, Rose Gold, Red","MDG2, MDI2","About 170 EUR","Glass front (Gorilla Glass 3), aluminum back, aluminum frame",,"GeekBench: 4292 (v4.4) GFXBench: 3.5fps (ES 3.1 onscreen)","Contrast ratio: 1570:1 (nominal), 2.689 (sunlight)","Photo / Video","Voice 74dB / Noise 73dB / Ring 90dB","Endurance rating 87h",,"12 MP, f/2.2, 26mm (wide), 1/2.9"", 1.25µm, PDAF  12 MP, f/2.6, 50mm (telephoto), 1.0µm, AF, 2x optical zoom",,"1.75 W/kg (head)     0.76 W/kg (body)   �","Noise -91.0dB / Crosstalk -82.5dB",,,,,,,,,,
"Xiaomi","Mi Max 2","GSM / CDMA / HSPA / EVDO / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2","CDMA2000 1xEV-DO","HSDPA 850 / 900 / 1900 / 2100","1, 3, 5, 7, 8, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, May","Available. Released 2017, June","174.1 x 88.7 x 7.6 mm (6.85 x 3.49 x 0.30 in)","211 g (7.44 oz)","Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.44 inches, 114.3 cm (~74.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~342 ppi density)","Corning Gorilla Glass 3",,"Android 7.1.1 (Nougat); MIUI 11","Qualcomm MSM8953 Snapdragon 625 (14 nm)","Octa-core 2.0 GHz Cortex-A53","Adreno 506","microSDXC (uses shared SIM slot)","32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","eMMC 5.1",,"Dual-LED dual-tone flash, HDR, panorama","2160p@30fps, 720p@120fps","5 MP, f/2.0",,"1080p@30fps","Yes, with stereo speakers","Yes",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Non-removable Li-Ion 5300 mAh battery","Fast charging 18W  Quick Charge 3.0","Gold, Matte Black","MDE40, MDI40","About 200 EUR","Glass front (Gorilla Glass 3), aluminum back, aluminum frame",,"GeekBench: 2445 (v4.4) GFXBench: 3.5fps (ES 3.1 onscreen)","Contrast ratio: 1294:1 (nominal), 2.561 (sunlight)","Photo / Video","Voice 78dB / Noise 71dB / Ring 79dB","Endurance rating 126h",,,,"1.22 W/kg (head)     0.71 W/kg (body)   �","Noise -93.4dB / Crosstalk -98.8dB",,,,,,,"12 MP, f/2.2, 1/2.9"", 1.25µm, PDAF",,,
"Xiaomi","Redmi 4 (4X)","GSM / HSPA / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2",,"HSDPA 850 / 900 / 1900 / 2100","1, 3, 5, 7, 8, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/100 Mbps","2017, May","Available. Released 2017, May","139.2 x 70 x 8.7 mm (5.48 x 2.76 x 0.34 in)","150 g (5.29 oz)","Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm (~70.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Corning Gorilla Glass (unspecified version)",,"Android 6.0.1 (Marshmallow), upgradable to 7.1.2 (Nougat); MIUI 11","Qualcomm MSM8940 Snapdragon 435 (28 nm)","Octa-core 1.4 GHz Cortex-A53","Adreno 505","microSDXC (uses shared SIM slot)","16GB 2GB RAM, 16GB 3GB RAM, 32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM","eMMC 5.1",,"LED flash, HDR, panorama","1080p@30fps","5 MP, f/2.2",,"1080p@30fps","Yes","Yes",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","microUSB 2.0","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Non-removable Li-Po 4100 mAh battery",,"Black, Gold","2016060, 2016090, MAG138, MAE136","About 110 EUR","Glass front (Gorilla Glass), aluminum back, aluminum frame, plastic ends",,"GeekBench: 1819 (v4.4) GFXBench: 5.1fps (ES 3.1 onscreen)","Contrast ratio: 915 (nominal), 2.920 (sunlight)","Photo / Video","Voice 64dB / Noise 70dB / Ring 72dB","Endurance rating 80h",,,,"0.77 W/kg (head)     0.83 W/kg (body)   �","Noise -94.3dB / Crosstalk -94dB",,,,,,"Up to 432 h (3G)","13 MP, f/2.0, PDAF",,"Up to 36 h (3G)","Up to 87 h"
"Xiaomi","Mi 6","GSM / HSPA / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2",,"HSDPA 850 / 900 / 1900 / 2100","1, 3, 5, 7, 8, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps","2017, April","Available. Released 2017, April","145.2 x 70.5 x 7.5 mm (5.72 x 2.78 x 0.30 in)","168 g / 182 g (Ceramic) (5.93 oz)","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.15 inches, 73.1 cm (~71.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~428 ppi density)","Corning Gorilla Glass 4",,"Android 7.1.1 (Nougat), upgradable to Android 9.0 (Pie); MIUI 8","Qualcomm MSM8998 Snapdragon 835 (10 nm)","Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo)","Adreno 540","No","64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM",,,"Dual-LED dual-tone flash, HDR, panorama","2160p@30fps, 1080p@30fps, 720p@120fps","8 MP",,"1080p@30fps","Yes, with stereo speakers","No",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS","Yes","Yes","No","Type-C 1.0 reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer","Non-removable Li-Po 3350 mAh battery","Fast charging 18W  Quick Charge 3.0","Ceramic Black, Black, Blue, White","MCE16","About 330 EUR","Glass front (Gorilla Glass 4), glass back, stainless steel frame","Splash resistant","GeekBench: 6719 (v4.4) GFXBench: 25fps (ES 3.1 onscreen)","Contrast ratio: 1305:1 (nominal), 3.767 (sunlight)","Photo / Video","Voice 66dB / Noise 69dB / Ring 84dB","Endurance rating 80h",,"12 MP, f/1.8, 27mm (wide), 1/2.9"", 1.25µm, PDAF, 4-axis OIS  12 MP, f/2.6, 52mm (telephoto), 1.0µm, AF, 2x optical zoom",,"0.41 W/kg (head)     1.55 W/kg (body)   �","Noise -94.3dB / Crosstalk -90.9dB",,,,,,,,,,
"Xiaomi","Mi Pad 3","No cellular connectivity","N/A",,,,,,"2017, April","Available. Released 2017, April","200.4 x 132.6 x 7 mm (7.89 x 5.22 x 0.28 in)","328 g (11.57 oz)","No","IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 190.9 cm (~71.8% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~326 ppi density)",,,"Android 7.0 (Nougat); MIUI 9","Mediatek MT8176","Hexa-core (3x2.1 GHz Cortex-A72 & 3x1.7 GHz Cortex-A53)","PowerVR GX6250","No","64GB 4GB RAM",,,,"1080p@30fps","5 MP, f/2.0",,,"Yes, with stereo speakers","Yes",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, LE","No",,,"FM radio","Type-C 1.0 reversible connector","Accelerometer, gyro, compass","Non-removable Li-Po 6600 mAh battery","Standard charging 10W","Champagne Gold",,"About 290 EUR",,,,,,,,,,,,,,,"No","No",,"Up to 867 h","13 MP, f/2.2",,"Up to 12 h (multimedia)",
"Xiaomi","Mi 5c","GSM / LTE","GSM 900 / 1800 / 1900 - SIM 1 & SIM 2",,"TD-SCDMA","38, 39, 40, 41",,"HSPA, LTE","2017, February","Available. Released 2017, March","144.4 x 69.7 x 7.1 mm (5.69 x 2.74 x 0.28 in)","135 g (4.76 oz)","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.15 inches, 73.1 cm (~72.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~428 ppi density)",,,"Android 7.1 (Nougat); MIUI 8","Xiaomi Surge S1","Octa-core (4x2.2 GHz Cortex-A53 & 4x1.4 GHz Cortex-A53)","Mali-T860MP4","No","64GB 3GB RAM",,,"Dual-LED dual-tone flash, HDR, panorama","1080p@30fps","8 MP, f/2.0, 27mm (wide)",,"1080p@30fps","Yes","Yes",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","Type-C 1.0 reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Non-removable Li-Ion 2860 mAh battery","Fast charging 18W  Quick Charge 3.0","Black, Gold, Rose Gold",,"About 150 EUR","Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,"Yes","Yes",,,"12 MP, f/2.2, 27mm (wide), 1.25µm, PDAF",,,
"Xiaomi","Redmi Note 4X","GSM / CDMA / HSPA / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2","1, 3, 5, 7, 8, 38, 39, 40, 41 - Mediatek model","HSDPA 850 / 900 / 1900 / 2100","1, 3, 5, 7, 38, 39, 40, 41 - Snapdragon model",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, February","Available. Released 2017, February","151 x 76 x 8.5 mm (5.94 x 2.99 x 0.33 in)","165 g (5.82 oz)","Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~72.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",,,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); MIUI 10","Qualcomm MSM8953 Snapdragon 625 (14 nm)","Octa-core 2.0 GHz Cortex-A53","Adreno 506","microSDXC (uses shared SIM slot)","16GB 3GB RAM, 32GB 3GB RAM, 64GB 4GB RAM","eMMC 5.1",,"Dual-LED dual-tone flash, panorama, HDR","1080p@30fps, 720p@120fps","5 MP, f/2.0",,"1080p@30fps","Yes","Yes","24-bit/192kHz audio","Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Non-removable Li-Po 4100 mAh battery",,"Platinum Silver, Champagne Gold, Matte Black, Hatsune Miku, Sakura Powder",,"About 130 EUR","Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,"13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF",,,
