brand,phone_name,phone_price,phone_image,available_status,average_rating,battery_rating,camera_rating,design_rating,performance_rating,connectivity_rating,user_rating,cpu,density,diagonal,processor_model,resolution,screen_type,size,usable_surface,weight,aspect_ratio
Samsung,Samsung Galaxy Grand Neo Plus,185,//cdn-files.kimovil.com/phone_front/0001/04/thumb_3058_phone_front_x_small.jpeg,On Sale,2.3,2.6,2.2,1.9,2,2.7,0,ARM Cortex,187 ppi Low Density,5,Broadcom BCM23550,480 x 800 px,LCD IPS,77.1 mm  143.7 mm  9.5 mm,64%,160 g,5:03
Samsung,Samsung Galaxy J1 mini,108,//cdn-files.kimovil.com/phone_front/0001/22/thumb_21916_phone_front_x_small.jpeg,On Sale,2.5,1.8,3.5,2.2,2.4,2.5,0,ARM Cortex,233 ppi Medium Density,4,Spreadtrum SC8830,480 x 800 px,LCD IPS,63.1 mm  121.6 mm  10.8 mm,59%,120 g,5:03
Samsung,Samsung Galaxy Xcover 3,344,//cdn-files.kimovil.com/phone_front/0001/04/thumb_3943_phone_front_x_small.jpeg,On Sale,3.5,2.9,2.4,4.9,2.4,4.8,0,ARM Cortex,207 ppi Medium Density,4.5,Marvell PXA1908,480 x 800 px,LCD IPS,70.1 mm  132.9 mm  10.0 mm,62%,154 g,5:03
Samsung,Samsung Galaxy J7,82,//cdn-files.kimovil.com/phone_front/0001/06/thumb_5688_phone_front_x_small.jpeg,On Sale,4.1,4.1,4.3,3.4,4.2,4.5,0,Cortex A53,267 ppi Medium Density,5.5,Qualcomm Snapdragon 615 MSM8939,720 x 1280 px,Super Amoled,78.6 mm  152.4 mm  7.5 mm,69%,171 g,16:09
Samsung,Samsung Galaxy J3,142,//cdn-files.kimovil.com/phone_front/0001/09/thumb_8417_phone_front_x_small.jpeg,On Sale,3.5,3.5,2.5,3.8,3.2,4.4,0,ARM Cortex,294 ppi Medium Density,5,Qualcomm Snapdragon 410 MSM8916v2,720 x 1280 px,Super Amoled,71.0 mm  142.3 mm  7.9 mm,68%,138 g,16:09
Samsung,Samsung Galaxy A3 (2016),244,//cdn-files.kimovil.com/phone_front/0001/08/thumb_7567_phone_front_x_small.jpeg,On Sale,4.4,3.1,4.3,5.5,3.6,5.4,0,4x1.5 GHz ARM Cortex,312 ppi High Density,4.7,Samsung Exynos 7 Octa 7578,720 x 1280 px,Super Amoled,65.2 mm  134.5 mm  7.3 mm,69%,132 g,16:09
Samsung,Samsung Galaxy A5 (2016),247,//cdn-files.kimovil.com/phone_front/0001/08/thumb_7562_phone_front_x_small.jpeg,On Sale,5.2,4,5.5,6,4.6,5.7,0,8x 1.6 GHz ARM Corte,424 ppi Very high density,5.2,Samsung Exynos 7 Octa 7580,1080 x 1920 px,Super Amoled,71.0 mm  144.8 mm  7.3 mm,72%,153 g,16:09
Samsung,Samsung Galaxy S7,200,//cdn-files.kimovil.com/phone_front/0001/08/thumb_7888_phone_front_x_small.jpeg,On Sale,6.8,4.8,7.3,7.2,6.9,7.9,0,2.3GHz Quad (Custom Core) + 1.6GHz Quad (Cortex,576 ppi Very high density,5.1,Samsung Exynos 8 Octa 8890 2.3,1440 x 2560 px,Super Amoled,69.6 mm  142.4 mm  7.9 mm,72%,152 g,16:09
Samsung,Samsung Galaxy S7 Edge,189,//cdn-files.kimovil.com/phone_front/0001/08/thumb_7881_phone_front_x_small.jpeg,On Sale,7.1,6.2,7.5,7.2,6.9,7.9,0,2.3GHz Quad (Custom Core) + 1.6GHz Quad (Cortex,534 ppi Very high density,5.5,Samsung Exynos 8 Octa 8890 2.3,1440 x 2560 px,Super Amoled,72.6 mm  150.9 mm  7.7 mm,76%,157 g,16:09
Samsung,Samsung Galaxy J5 (2016),132,//cdn-files.kimovil.com/phone_front/0001/15/thumb_14968_phone_front_x_small.jpeg,On Sale,4.6,5.4,5.7,3.5,3.4,5.1,0,4xARM Cortex,282 ppi Medium Density,5.2,Qualcomm Snapdragon 410 MSM8916,720 x 1280 px,Super Amoled,72.3 mm  145.8 mm  8.1 mm,70%,159 g,16:09
Samsung,Samsung Galaxy J3 (2016),174,//cdn-files.kimovil.com/phone_front/0001/30/thumb_29273_phone_front_x_small.jpeg,On Sale,3.5,3.5,2.4,3.8,3.1,4.8,0,ARM Cortex,294 ppi Medium Density,5,Spreadtrum SC9830A,720 x 1280 px,Super Amoled,71.0 mm  142.3 mm  7.9 mm,68%,138 g,16:09
Samsung,Samsung Galaxy Grand Prime+,150,//cdn-files.kimovil.com/phone_front/0001/46/thumb_45165_phone_front_x_small.jpeg,On Sale,3.8,3.6,3.6,2.8,4.1,5.1,0,ARM Cortex,220 ppi Medium Density,5,MediaTek MT6737T,540 x 960 px,PLS,72.1 mm  144.8 mm  8.9 mm,66%,160 g,16:09
Samsung,Samsung Galaxy A5 (2017),282,//cdn-files.kimovil.com/phone_front/0001/53/thumb_52780_phone_front_x_small.jpeg,On Sale,6.1,5.4,6.1,6.1,5.5,7.5,0,ARM Cortex,424 ppi Very high density,5.2,Samsung Exynos 7 Octa 7880,1080 x 1920 px,Super Amoled,71.4 mm  146.1 mm  7.9 mm,71%,159 g,16:09
Samsung,Samsung Galaxy S8+,275,//cdn-files.kimovil.com/phone_front/0001/61/thumb_60270_phone_front_x_small.jpeg,On Sale,7.6,6.1,7.6,8.7,7.4,8,0,4x2.3 GHz Exynos M2 Mongoose+ 4x1.7 GHz ARM Cortex A53,529 ppi Very high density,6.2,Samsung Exynos 9 Octa 8895,1440 x 2960 px,Super Amoled,73.4 mm  159.5 mm  8.1 mm,83%,173 g,18:09
Samsung,Samsung Galaxy S8,270,//cdn-files.kimovil.com/phone_front/0001/61/thumb_60270_phone_front_x_small.jpeg,On Sale,7.4,5.1,7.6,8.9,7.4,8.1,0,4x2.3 GHz Exynos M2 Mongoose+ 4x1.7 GHz ARM Cortex A53,570 ppi Very high density,5.8,Samsung Exynos 9 Octa 8895,1440 x 2960 px,Super Amoled,68.1 mm  148.9 mm  8.0 mm,84%,155 g,18:09
Samsung,Samsung Galaxy J5 (2017),216,//cdn-files.kimovil.com/phone_front/0001/74/thumb_73932_phone_front_x_small.jpeg,On Sale,5.4,5,6.5,3.6,5,6.7,0,ARM Cortex,282 ppi Medium Density,5.2,Samsung Exynos 7 Octa 7870,720 x 1280 px,Super Amoled,71.3 mm  146.2 mm  7.9 mm,71%,158 g,16:09
Samsung,Samsung Galaxy Note 8,565,//cdn-files.kimovil.com/phone_front/0002/38/thumb_137166_phone_front_x_small.jpeg,On Sale,7.5,6.1,7.2,8.3,7.4,8.3,0,4x2.3 GHz Exynos M2 Mongoose+ 4x1.7 GHz ARM Cortex A53,522 ppi Very high density,6.3,Samsung Exynos 9 Octa 8895,1440 x 2960 px,Super Amoled,74.8 mm  162.5 mm  8.6 mm,82%,195 g,18:09
Samsung,Samsung Galaxy J2 (2018),173,//cdn-files.kimovil.com/phone_front/0002/25/thumb_124395_phone_front_x_small.jpeg,On Sale,3.5,3.6,2.8,2.8,4,4.5,0,ARM Cortex,220 ppi Medium Density,5,Qualcomm Snapdragon 425 MSM8917,540 x 960 px,Super Amoled,72.3 mm  143.8 mm  8.4 mm,66%,153 g,16:09
Samsung,Samsung Galaxy A8 (2018),320,//cdn-files.kimovil.com/phone_front/0002/21/thumb_120693_phone_front_x_small.jpeg,On Sale,6.3,4.5,5.9,6.5,6.5,8.3,0,2x 2.2GHz ARM Cortex,441 ppi Very high density,5.6,Samsung Exynos 7 Octa 7885,1080 x 2220 px,Super Amoled,70.6 mm  149.2 mm  8.4 mm,75%,172 g,18:09
Samsung,Samsung Galaxy S9+,737,//cdn-files.kimovil.com/phone_front/0002/24/thumb_123965_phone_front_x_small.jpeg,On Sale,7.8,6.1,8.2,8.2,8,8.3,0,4x2.7 GHz Exynos M3 + 4x1.79 GHz ARM Cortex,531 ppi Very high density,6.2,Samsung Exynos 9 9810,1440 x 2960 px,Super Amoled,73.8 mm  158.0 mm  8.5 mm,83%,189 g,18:09
Samsung,Samsung Galaxy S9,562,//cdn-files.kimovil.com/phone_front/0002/24/thumb_123966_phone_front_x_small.jpeg,On Sale,7.5,4.7,7.8,8.5,7.9,8.4,0,4x2.7 GHz Exynos M3 + 4x1.79 GHz ARM Cortex,568 ppi Very high density,5.8,Samsung Exynos 9 9810,1440 x 2960 px,Super Amoled,68.7 mm  147.7 mm  8.5 mm,84%,163 g,18:09
Samsung,Samsung Galaxy J2 Core,124,//cdn-files.kimovil.com/phone_front/0002/58/thumb_157498_phone_front_x_small.jpeg,On Sale,3.9,3.9,3.6,3.3,4.1,4.8,0,ARM Cortex,220 ppi Medium Density,5,Samsung Exynos 7 Quad 7570,540 x 960 px,LCD IPS,72.1 mm  143.4 mm  8.9 mm,66%,154 g,16:09
Samsung,Samsung Galaxy J6 (2018),217,//cdn-files.kimovil.com/phone_front/0002/45/thumb_144187_phone_front_x_small.jpeg,On Sale,5.6,4.9,5.6,4.7,5.2,7.5,0,ARM Cortex,294 ppi Medium Density,5.6,Samsung Exynos 7 Octa 7870,720 x 1480 px,Amoled,70.2 mm  149.3 mm  8.2 mm,76%,154 g,18:09
Samsung,Samsung Galaxy J4+,165,//cdn-files.kimovil.com/phone_front/0002/80/thumb_179536_phone_front_x_small.jpeg,On Sale,4.9,5.6,5,4,4.6,5.4,0,ARM Cortex,274 ppi Medium Density,6,Qualcomm Snapdragon 425 MSM8917,720 x 1480 px,LCD IPS,76.7 mm  161.3 mm  7.9 mm,73%,178 g,18:09
Samsung,Samsung Galaxy Note 9,659,//cdn-files.kimovil.com/phone_front/0002/53/thumb_152720_phone_front_x_small.jpeg,On Sale,8,7.2,8.2,8.3,8,8.5,0,4x2.7 GHz Exynos M3 + 4x1.79 GHz ARM Cortex,514 ppi Very high density,6.4,Samsung Exynos 9 9810,1440 x 2960 px,Super Amoled,76.4 mm  161.9 mm  8.8 mm,84%,201 g,18:09
Samsung,Samsung Galaxy A7 (2018),281,//cdn-files.kimovil.com/phone_front/0002/60/thumb_159046_phone_front_x_small.jpeg,On Sale,6.3,5.5,6.8,5.1,6.6,7.5,0,2x 2.2GHz ARM Cortex,411 ppi Very high density,6,Samsung Exynos 7 Octa 7885,1080 x 2220 px,Super Amoled,76.8 mm  159.8 mm  7.5 mm,74%,168 g,18:09
Samsung,Samsung Galaxy A9 (2018),324,//cdn-files.kimovil.com/phone_front/0002/60/thumb_159579_phone_front_x_small.jpeg,On Sale,7.1,6.4,7.1,6.8,7.1,8.2,0,4x Kryo 260 2.2 Ghz,392 ppi High Density,6.3,Qualcomm Snapdragon 660 MSM8976 Plus,1080 x 2160 px,Super Amoled,77.0 mm  162.3 mm  7.8 mm,81%,183 g,18:09
Samsung,Samsung Galaxy J4 Core,156,//cdn-files.kimovil.com/phone_front/0003/06/thumb_205224_phone_front_x_small.jpeg,On Sale,4.5,5.6,3.8,4.3,4,4.7,0,ARM Cortex,274 ppi Medium Density,6,Qualcomm Snapdragon 425 MSM8917,720 x 1480 px,LCD IPS,76.1 mm  160.6 mm  7.9 mm,74%,177 g,18.5:9
Samsung,Samsung Galaxy A8s,407,//cdn-files.kimovil.com/phone_front/0002/76/thumb_175670_phone_front_x_small.jpeg,On Sale,7,5.8,6.5,8,7.4,7.4,0,"Qualcomm® Kryo™ 360 CPU, Octa",403 ppi Very high density,6.4,Qualcomm Snapdragon 710,1080 x 2340 px,LCD IPS,74.9 mm  158.4 mm  7.4 mm,84%,173 g,19.5:9
Samsung,Samsung Galaxy M20,172,//cdn-files.kimovil.com/phone_front/0002/89/thumb_188956_phone_front_x_small.jpeg,On Sale,6.9,8.4,5.3,7.2,6.6,6.8,0,2x 1.8 GHz ARM Cortex,409 ppi Very high density,6.3,Samsung Exynos 7 Octa 7904,1080 x 2340 px,TFT LCD (IPS),74.5 mm  156.4 mm  8.8 mm,83%,186 g,19.5:9
Samsung,Samsung Galaxy S10e,522,//cdn-files.kimovil.com/phone_front/0002/92/thumb_191167_phone_front_x_small.jpeg,On Sale,7.8,5.3,8.2,8.5,8.2,9,0,"2x2,7GHz Exynos M4, 2x Cortex A75, 4x1,9GHz Cortex A55",435 ppi Very high density,5.8,Samsung Exynos 9 9820,1080 x 2280 px,Super Amoled,69.9 mm  142.2 mm  7.9 mm,84%,150 g,19:09
Samsung,Samsung Galaxy S10+,613,//cdn-files.kimovil.com/phone_front/0002/92/thumb_191132_phone_front_x_small.jpeg,On Sale,8.5,7.6,8.6,9.1,8.3,9,0,"2x2,7GHz Exynos M4, 2x Cortex A75, 4x1,9GHz Cortex A55",526 ppi Very high density,6.4,Samsung Exynos 9 9820,1440 x 3040 px,Amoled,74.1 mm  157.6 mm  7.8 mm,86%,175 g,19:09
Samsung,Samsung Galaxy S10,601,//cdn-files.kimovil.com/phone_front/0002/92/thumb_191056_phone_front_x_small.jpeg,On Sale,8.2,6,8.3,9.3,8.3,9,0,"2x2,7GHz Exynos M4, 2x Cortex A75, 4x1,9GHz Cortex A55",551 ppi Very high density,6.1,Samsung Exynos 9 9820,1440 x 3040 px,Amoled,70.4 mm  149.9 mm  7.8 mm,88%,157 g,19:09
Samsung,Samsung Galaxy A50,255,//cdn-files.kimovil.com/phone_front/0002/93/thumb_192337_phone_front_x_small.jpeg,On Sale,7.1,7,6.9,7.7,7,7.1,0,4x2.3 GHz ARM Cortex,403 ppi Very high density,6.4,Samsung Exynos 7 Octa 9610,1080 x 2340 px,Super Amoled,74.7 mm  158.5 mm  7.7 mm,84%,168 g,19.5:9
Samsung,Samsung Galaxy A80,399,//cdn-files.kimovil.com/phone_front/0003/03/thumb_202264_phone_front_x_small.jpeg,On Sale,7.3,6.3,6.7,7.7,7.9,7.9,0,2x2.2 GHz Kryo 470 + 6x1.8 GHz Kryo 470,393 ppi High Density,6.7,Qualcomm Snapdragon 730,1080 x 2400 px,Super Amoled,76.5 mm  165.2 mm  9.0 mm,85%,219 g,20:09
Samsung,Samsung Galaxy A70,324,//cdn-files.kimovil.com/phone_front/0003/03/thumb_202315_phone_front_x_small.jpeg,On Sale,7.4,7.9,6.9,7.8,7.4,7.2,0,2x Kryo 460 2.0 Ghz + 6x Kryo 460 1.7 Ghz,393 ppi High Density,6.7,Qualcomm Snapdragon 675,1080 x 2400 px,Amoled,76.7 mm  164.3 mm  7.9 mm,86%,183 g,20:09
Samsung,Samsung Galaxy A20e,148,//cdn-files.kimovil.com/phone_front/0003/03/thumb_202344_phone_front_x_small.jpeg,On Sale,5.9,4.8,6.2,5.6,6.2,6.9,0,2x1.6 GHz ARM Cortex,296 ppi Medium Density,5.8,Samsung Exynos 7 Octa 7884,720 x 1560 px,TFT LCD (IPS),69.5 mm  147.2 mm  8.3 mm,80%,150 g,19.5:9
Samsung,Samsung Galaxy A20,165,//cdn-files.kimovil.com/phone_front/0003/03/thumb_202290_phone_front_x_small.jpeg,On Sale,6.6,7.1,5,7.7,6.2,7.2,0,2x1.6 GHz ARM Cortex,268 ppi Medium Density,6.4,Samsung Exynos 7 Octa 7884,720 x 1560 px,Super Amoled,74.7 mm  158.4 mm  7.8 mm,85%,169 g,19.5:9
Samsung,Samsung Galaxy A40s,295,//cdn-files.kimovil.com/phone_front/0003/09/thumb_208455_phone_front_x_small.jpeg,On Sale,7,8.4,5.5,7.2,6.7,7.2,0,2x 1.8 GHz ARM Cortex,268 ppi Medium Density,6.4,Samsung Exynos 7 Octa 7904,720 x 1560 px,Super Amoled,75.1 mm  159.1 mm  8.5 mm,84%,174 g,19.5:9
Samsung,Samsung Galaxy A2 Core,129,//cdn-files.kimovil.com/phone_front/0003/14/thumb_213643_phone_front_x_small.jpeg,On Sale,4,3.6,3.6,3.2,4.7,5,0,ARM Cortex,220 ppi Medium Density,5,Samsung Exynos 7 Octa 7870,540 x 960 px,LCD IPS,70.9 mm  141.5 mm  9.1 mm,68%,142 g,16:09
Samsung,Samsung Galaxy Xcover 4s,241,//cdn-files.kimovil.com/phone_front/0003/14/thumb_213577_phone_front_x_small.jpeg,On Sale,5.7,3.9,4.7,6.6,6.5,7,0,2x 2.2GHz ARM Cortex,294 ppi Medium Density,5,Samsung Exynos 7 Octa 7885,720 x 1280 px,LCD IPS,73.3 mm  146.2 mm  9.7 mm,64%,172 g,16:09
Samsung,Samsung Galaxy Note10+,891,//cdn-files.kimovil.com/phone_front/0003/31/thumb_230358_phone_front_x_small.jpeg,On Sale,8.5,7.8,8.1,9.3,8.7,8.7,0,2x2.73 GHz Exynos M4 + 2x2.4 GHz ARM Cortex,495 ppi Very high density,6.8,Samsung Exynos 9 9825,1440 x 3040 px,Super Amoled,77.2 mm  162.3 mm  7.9 mm,91%,196 g,19:09
Samsung,Samsung Galaxy Note 10,696,//cdn-files.kimovil.com/phone_front/0003/31/thumb_230406_phone_front_x_small.jpeg,On Sale,8.1,6.2,8.3,9.2,8.5,8.2,0,2x2.73 GHz Exynos M4 + 2x2.4 GHz ARM Cortex,400 ppi Very high density,6.3,Samsung Exynos 9 9825,1080 x 2280 px,Super Amoled,71.8 mm  151.0 mm  7.9 mm,91%,168 g,19:09
Samsung,Samsung Galaxy A30s,200,//cdn-files.kimovil.com/phone_front/0003/37/thumb_236582_phone_front_x_small.jpeg,On Sale,6.9,6.9,6.1,7.7,6.6,7,0,2x 1.8 GHz ARM Cortex,268 ppi Medium Density,6.4,Samsung Exynos 7 Octa 7904,720 x 1560 px,Amoled,74.7 mm  158.5 mm  7.8 mm,85%,166 g,19.5:9
Samsung,Samsung Galaxy A90 5G,592,//cdn-files.kimovil.com/phone_front/0003/41/thumb_240631_phone_front_x_small.jpeg,On Sale,7.8,8,7.5,7.8,8.4,7.5,0,1x2.84 GHz Kryo 485 + 3x2.4 GHz Kryo 485 + 4x1.8 GHz Kryo 485,393 ppi High Density,6.7,Qualcomm Snapdragon 855,1080 x 2400 px,Super Amoled,76.4 mm  164.8 mm  8.4 mm,86%,206 g,20:09
Samsung,Samsung Galaxy M30s,216,//cdn-files.kimovil.com/phone_front/0003/45/thumb_244797_phone_front_x_small.jpeg,On Sale,7.6,9.1,7.6,7,7.2,7.2,0,4x2.3 GHz ARM Cortex,404 ppi Very high density,6.38,Samsung Exynos 7 Octa 9611,1080 x 2340 px,Super Amoled,75.1 mm  159.0 mm  9.8 mm,83%,188 g,19.5:9
Samsung,Samsung Galaxy A51,259,//cdn-files.kimovil.com/phone_front/0003/87/thumb_286643_phone_front_x_small.jpeg,On Sale,7.7,6.9,7.8,8.1,7.3,8.2,0,4x2.3 GHz ARM Cortex,396 ppi High Density,6.5,Samsung Exynos 7 Octa 9611,1080 x 2340 px,Super Amoled,73.6 mm  158.5 mm  7.9 mm,88%,172 g,19.5:9
Samsung,Samsung Galaxy A71,369,//cdn-files.kimovil.com/phone_front/0003/89/thumb_288399_phone_front_x_small.jpeg,On Sale,8,8,8.2,8,7.8,8.2,0,2x2.2 GHz Kryo 470 + 6x1.8 GHz Kryo 470,393 ppi High Density,6.7,Qualcomm Snapdragon 730,1080 x 2400 px,Super Amoled,76.0 mm  163.6 mm  7.7 mm,87%,179 g,20:09
Samsung,Samsung Galaxy S10 Lite,547,//cdn-files.kimovil.com/phone_front/0004/02/thumb_301717_phone_front_x_small.jpeg,On Sale,8.2,8,8.3,8.1,8.4,8.2,0,1x2.84 GHz Kryo 485 + 3x2.4 GHz Kryo 485 + 4x1.8 GHz Kryo 485,385 ppi High Density,6.7,Qualcomm Snapdragon 855,1080 x 2400 px,Super Amoled,75.6 mm  162.5 mm  8.1 mm,89%,186 g,19.5:9
Samsung,Samsung Galaxy Note 10 Lite,534,//cdn-files.kimovil.com/phone_front/0003/92/thumb_291355_phone_front_x_small.jpeg,On Sale,7.9,7.9,7.5,8.1,8,8,0,4x2.7 GHz Exynos M3 + 4x1.79 GHz ARM Cortex,393 ppi High Density,6.7,Samsung Exynos 9 9810,1080 x 2400 px,Amoled,76.1 mm  163.7 mm  8.7 mm,87%,199 g,20:09
Samsung,Samsung Galaxy XCover Pro,491,//cdn-files.kimovil.com/phone_front/0004/04/thumb_303104_phone_front_x_small.jpeg,On Sale,7,7.4,6,7,7.2,7.5,0,4x2.3 GHz ARM Cortex,418 ppi Very high density,6.3,Samsung Exynos 7 Octa 9611,1080 x 2400 px,TFT LCD (IPS),76.7 mm  159.9 mm  9.9 mm,78%,218 g,20:09
Samsung,Samsung Galaxy S20 Ultra,1206,//cdn-files.kimovil.com/phone_front/0004/23/thumb_322834_phone_front_x_small.jpeg,On Sale,9.1,8.7,9.9,9.5,8.9,8.6,0,2x2.7GHz Custom CPU +2x2.5GHz Cortex,524 ppi Very high density,6.9,Samsung Exynos 990,1440 x 3200 px,Amoled,76.0 mm  166.9 mm  8.8 mm,90%,222 g,20:09
Samsung,Samsung Galaxy S20+,816,//cdn-files.kimovil.com/phone_front/0004/23/thumb_322746_phone_front_x_small.jpeg,On Sale,8.7,8,8.6,10,8.8,8.3,0,2x2.7GHz Custom CPU +2x2.5GHz Cortex,524 ppi Very high density,6.7,Samsung Exynos 990,1440 x 3200 px,Amoled,73.7 mm  161.9 mm  7.8 mm,90%,186 g,20:09
Samsung,Samsung Galaxy S20,756,//cdn-files.kimovil.com/phone_front/0004/23/thumb_322700_phone_front_x_small.jpeg,On Sale,8.6,7.5,8.5,10,8.8,8.2,0,2x2.7GHz Custom CPU +2x2.5GHz Cortex,566 ppi Very high density,6.2,Samsung Exynos 990,1440 x 3200 px,Amoled,69.1 mm  151.7 mm  7.9 mm,89%,163 g,20:09
Apple,Apple iPhone 6,113,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1786_phone_front_x_small.jpeg,On Sale,6.5,6.6,6.4,6.6,6,7,0,Cyclone,326 ppi High Density,4.7,Apple A8,750 x 1334 px,LCD IPS,67.0 mm  138.1 mm  6.9 mm,65%,129 g,16:09
Apple,Apple iPhone 6s,131,//cdn-files.kimovil.com/phone_front/0001/06/thumb_5508_phone_front_x_small.jpeg,On Sale,7.2,7.8,6.6,6.5,6.9,8.1,0,Apple Twister,326 ppi High Density,4.7,Apple A9,750 x 1334 px,LCD IPS,67.1 mm  138.3 mm  7.1 mm,65%,143 g,16:09
Apple,Apple iPhone 7,187,//cdn-files.kimovil.com/phone_front/0001/37/thumb_36250_phone_front_x_small.jpeg,On Sale,7.3,6.2,7.7,7,7.5,7.9,0,2x low energy core + 2x high performance core,326 ppi High Density,4.7,Apple A10 Fusion,750 x 1334 px,LCD IPS,67.1 mm  138.3 mm  7.1 mm,65%,138 g,16:09
Apple,Apple iPhone 8 Plus,600,//cdn-files.kimovil.com/phone_front/0001/89/thumb_88077_phone_front_x_small.jpeg,On Sale,7.4,6.2,8.4,6.8,7.9,7.9,0,Apple 2x ARMv8,401 ppi Very high density,5.5,Apple A11 Bionic,1080 x 1920 px,LCD IPS,78.1 mm  158.4 mm  7.5 mm,67%,202 g,16:09
Apple,Apple iPhone Xs Max,755,//cdn-files.kimovil.com/phone_front/0002/86/thumb_185129_phone_front_x_small.jpeg,On Sale,8.4,8.1,8.5,8.6,8,8.6,0,Apple 2x ARMv8,456 ppi Very high density,6.5,Apple A12 Bionic,1242 x 2688 px,Oled,77.4 mm  157.5 mm  7.9 mm,85%,208 g,19.5:9
Apple,Apple iPhone Xs,691,//cdn-files.kimovil.com/phone_front/0002/86/thumb_185127_phone_front_x_small.jpeg,On Sale,8,7.4,8.5,7.6,8,8.4,0,Apple 2x ARMv8,463 ppi Very high density,5.8,Apple A12 Bionic,1125 x 2436 px,Oled,70.9 mm  143.6 mm  7.7 mm,81%,177 g,19.5:9
Apple,Apple iPhone Xr,631,//cdn-files.kimovil.com/phone_front/0002/86/thumb_185128_phone_front_x_small.jpeg,On Sale,7.9,7.9,7.9,7.4,8,8.2,0,Apple 2x ARMv8,324 ppi High Density,6.1,Apple A12 Bionic,828 x 1792 px,LCD IPS,75.7 mm  150.9 mm  8.3 mm,80%,194 g,19.5:9
Apple,Apple iPhone 11 Pro,1025,//cdn-files.kimovil.com/phone_front/0003/47/thumb_246038_phone_front_x_small.jpeg,On Sale,8.2,7.6,8.9,7.3,8.6,8.6,0,2x Thunder a 2.65 GHz + 4x Lightning a 1.8 GHz,463 ppi Very high density,5.8,Apple A13 Bionic,1125 x 2436 px,Oled,71.4 mm  144.0 mm  8.1 mm,80%,188 g,19.5:9
Apple,Apple iPhone 11,756,//cdn-files.kimovil.com/phone_front/0003/47/thumb_246000_phone_front_x_small.jpeg,On Sale,8.2,7.7,8.7,7,8.6,8.8,0,2x Thunder a 2.65 GHz + 4x Lightning a 1.8 GHz,324 ppi High Density,6.1,Apple A13 Bionic,828 x 1792 px,LCD IPS,75.7 mm  150.9 mm  8.3 mm,80%,194 g,19.5:9
Apple,Apple iPhone SE 2020,503,//cdn-files.kimovil.com/phone_front/0004/52/thumb_351836_phone_front_x_small.jpeg,Presell,7,3.4,8,6.3,8.4,8.9,0,2x Thunder a 2.65 GHz + 4x Lightning a 1.8 GHz,326 ppi High Density,4.7,Apple A13 Bionic,750 x 1334 px,LCD IPS,67.3 mm  138.4 mm  7.3 mm,65%,148 g,16:09
Vivo,Vivo iQOO Pro,418,//cdn-files.kimovil.com/phone_front/0003/40/thumb_239304_phone_front_x_small.jpeg,On Sale,8.2,8,8.4,7.5,8.7,8.2,0,1x 2.96 GHz Kryo 485,402 ppi Very high density,6.41,Qualcomm Snapdragon 855 Plus,1080 x 2340 px,Super Amoled,75.7 mm  158.8 mm  9.3 mm,83%,215 g,19.5:9
Vivo,Vivo XPlay 5,256,//cdn-files.kimovil.com/phone_front/0001/09/thumb_8368_phone_front_x_small.jpeg,On Sale,6.3,5.9,7.1,7.1,5.5,6,0,4x 1.8 GHz ARM Cortex,541 ppi Very high density,5.43,Qualcomm Snapdragon 652 MSM8976,1440 x 2560 px,Super Amoled,76.2 mm  153.5 mm  7.6 mm,69%,167 g,16:09
Vivo,Vivo X6,230,//cdn-files.kimovil.com/phone_front/0001/07/thumb_6968_phone_front_x_small.jpeg,On Sale,4.5,3.9,4.1,5.1,5,4.3,0,Cortex A53 (ARMv8,386 ppi High Density,5.7,MediaTek MT6752,1080 x 1920 px,Amoled,80.0 mm  158.4 mm  6.9 mm,70%,171 g,16:09
Vivo,Vivo X6A,176,//cdn-files.kimovil.com/phone_front/0001/16/thumb_15393_phone_front_x_small.jpeg,On Sale,4.2,2.6,4,5.6,4.5,4.3,0,Cortex A53,424 ppi Very high density,5.2,Qualcomm Snapdragon 615 MSM8939,1080 x 1920 px,Super Amoled,73.8 mm  147.9 mm  6.6 mm,68%,135 g,16:09
Vivo,Vivo X7 Plus,393,//cdn-files.kimovil.com/phone_front/0001/30/thumb_29318_phone_front_x_small.jpeg,On Sale,5.6,6.5,6.5,4.1,5.5,5.3,0,4x 1.8 GHz ARM Cortex,386 ppi High Density,5.7,Qualcomm Snapdragon 652 MSM8976,1080 x 1920 px,Super Amoled,77.9 mm  158.9 mm  7.5 mm,72%,183 g,16:09
Vivo,Vivo X7,167,//cdn-files.kimovil.com/phone_front/0001/30/thumb_29318_phone_front_x_small.jpeg,On Sale,4.7,4,4.4,4.6,5.8,4.5,0,4x 1.8 GHz ARM Cortex,424 ppi Very high density,5.2,Qualcomm Snapdragon 652 MSM8976,1080 x 1920 px,Super Amoled,71.9 mm  147.3 mm  7.2 mm,70%,151 g,16:09
Vivo,Vivo X9 Plus,230,//cdn-files.kimovil.com/phone_front/0001/81/thumb_80288_phone_front_x_small.jpeg,On Sale,6,6.4,5.1,5.8,6.4,6.2,0,4x 1.95 GHz ARM Cortex,375 ppi High Density,5.88,Qualcomm Snapdragon 653 MSM8976 Pro,1080 x 1920 px,Super Amoled,79.0 mm  162.0 mm  7.5 mm,74%,199 g,16:09
