average_rating,battery_rating,brand,camera_rating,connectivity_rating,design_rating,performance_rating,phone_image,phone_name,user_rating
2.9,2.3,Vivo,3.5,3.5,2.4,2.8,//cdn-files.kimovil.com/phone_front/0002/52/thumb_151643_phone_front_medium.jpeg,Vivo Y21L,0
4.0,3.3,Vivo,3.7,3.6,4.8,4.4,//cdn-files.kimovil.com/phone_front/0002/52/thumb_151675_phone_front_medium.jpeg,Vivo Y55L,0
6.0,6.4,Vivo,5.1,6.2,5.8,6.4,//cdn-files.kimovil.com/phone_front/0001/81/thumb_80288_phone_front_medium.jpeg,Vivo X9 Plus,0
4.3,4.2,Vivo,3.4,4.3,4.7,5.1,//cdn-files.kimovil.com/phone_front/0001/81/thumb_80319_phone_front_medium.jpeg,Vivo Y67,0
7.0,7.5,Vivo,7.9,6.9,6.0,6.9,//cdn-files.kimovil.com/phone_front/0001/56/thumb_55466_phone_front_medium.jpeg,Vivo Xplay 6,0
5.6,4.9,Vivo,4.9,6.2,6.3,5.5,//cdn-files.kimovil.com/phone_front/0001/81/thumb_80362_phone_front_medium.jpeg,Vivo X9,0
4.2,4.2,Vivo,3.2,3.9,4.9,5.0,//cdn-files.kimovil.com/phone_front/0001/63/thumb_62293_phone_front_medium.jpeg,Vivo V5,0
5.3,5.3,Vivo,4.7,5.1,6.1,5.5,//cdn-files.kimovil.com/phone_front/0001/55/thumb_54991_phone_front_medium.jpeg,Vivo V5 Plus,0
4.4,4.2,Vivo,4.4,3.8,4.9,4.8,//cdn-files.kimovil.com/phone_front/0001/56/thumb_55145_phone_front_medium.jpeg,Vivo V5 Lite,0
3.9,3.7,Vivo,4.1,3.8,4.1,4.0,//cdn-files.kimovil.com/phone_front/0001/89/thumb_88170_phone_front_medium.jpeg,Vivo Y55s,0
4.2,3.9,Vivo,3.8,4.0,4.8,4.5,//cdn-files.kimovil.com/phone_front/0001/84/thumb_83721_phone_front_medium.jpeg,Vivo Y66,0
2.7,2.1,Vivo,2.2,3.7,2.2,3.4,//cdn-files.kimovil.com/phone_front/0002/32/thumb_131230_phone_front_medium.jpeg,Vivo Y25,0
4.6,4.2,Vivo,4.5,4.1,5.2,5.1,//cdn-files.kimovil.com/phone_front/0002/49/thumb_148263_phone_front_medium.jpeg,Vivo V5s,0
5.6,6.5,Vivo,4.7,5.9,5.0,6.1,//cdn-files.kimovil.com/phone_front/0001/93/thumb_92653_phone_front_medium.jpeg,Vivo X9s Plus,0
5.6,5.3,Vivo,4.8,6.2,5.2,6.4,//cdn-files.kimovil.com/phone_front/0001/93/thumb_92637_phone_front_medium.jpeg,Vivo X9s,0
4.6,4.2,Vivo,5.6,4.1,4.0,5.0,//cdn-files.kimovil.com/phone_front/0001/84/thumb_83887_phone_front_medium.jpeg,Vivo Y69,0
6.6,6.5,Vivo,7.0,6.5,6.3,6.7,//cdn-files.kimovil.com/phone_front/0002/25/thumb_124311_phone_front_medium.jpeg,Vivo X20 Plus,0
6.1,5.4,Vivo,5.2,6.5,6.5,6.7,//cdn-files.kimovil.com/phone_front/0001/92/thumb_91008_phone_front_medium.jpeg,Vivo X20,0
3.7,3.3,Vivo,3.7,3.7,3.8,4.0,//cdn-files.kimovil.com/phone_front/0001/89/thumb_88167_phone_front_medium.jpeg,Vivo Y53,0
5.9,5.4,Vivo,6.6,6.2,5.6,5.6,//cdn-files.kimovil.com/phone_front/0001/87/thumb_86477_phone_front_medium.jpeg,Vivo V7+,0
5.3,5.4,Vivo,4.7,5.7,5.2,5.6,//cdn-files.kimovil.com/phone_front/0002/31/thumb_130762_phone_front_medium.jpeg,Vivo Y79,0
4.8,4.4,Vivo,4.4,5.1,4.4,5.7,//cdn-files.kimovil.com/phone_front/0002/42/thumb_141967_phone_front_medium.jpeg,Vivo Y75,0
6.6,6.5,Vivo,6.7,6.6,6.4,6.8,//cdn-files.kimovil.com/phone_front/0002/25/thumb_124460_phone_front_medium.jpeg,Vivo X20 Plus UD,0
6.9,5.2,Vivo,7.7,6.5,7.8,7.1,//cdn-files.kimovil.com/phone_front/0002/32/thumb_131963_phone_front_medium.jpeg,Vivo X21 UD,0
6.9,5.3,Vivo,7.7,6.5,8.0,7.1,//cdn-files.kimovil.com/phone_front/0002/32/thumb_131963_phone_front_medium.jpeg,Vivo X21,0
5.9,5.4,Vivo,5.2,5.5,7.6,5.6,//cdn-files.kimovil.com/phone_front/0002/33/thumb_132028_phone_front_medium.jpeg,Vivo Y85,0
6.2,4.8,Vivo,6.4,5.9,7.9,5.9,//cdn-files.kimovil.com/phone_front/0002/32/thumb_131173_phone_front_medium.jpeg,Vivo V9,0
5.6,4.8,Vivo,6.5,5.6,5.8,5.5,//cdn-files.kimovil.com/phone_front/0002/39/thumb_138953_phone_front_medium.jpeg,Vivo V7,0
4.6,5.7,Vivo,3.8,3.5,5.1,5.1,//cdn-files.kimovil.com/phone_front/0002/49/thumb_148256_phone_front_medium.jpeg,Vivo Y71,0
5.7,5.3,Vivo,5.6,4.9,6.9,6.0,//cdn-files.kimovil.com/phone_front/0002/43/thumb_142000_phone_front_medium.jpeg,Vivo Y83,0
6.5,5.3,Vivo,6.3,6.2,7.8,6.8,//cdn-files.kimovil.com/phone_front/0002/40/thumb_139587_phone_front_medium.jpeg,Vivo X21i,0
6.3,5.4,Vivo,6.2,5.6,7.6,6.7,//cdn-files.kimovil.com/phone_front/0002/42/thumb_141543_phone_front_medium.jpeg,Vivo Z1,0
5.2,5.4,Vivo,4.6,5.5,4.8,5.6,//cdn-files.kimovil.com/phone_front/0002/42/thumb_141983_phone_front_medium.jpeg,Vivo Y75s,0
7.7,6.8,Vivo,7.7,7.9,8.0,8.1,//cdn-files.kimovil.com/phone_front/0002/89/thumb_188241_phone_front_medium.jpeg,Vivo Nex S,0
7.5,6.9,Vivo,7.7,7.3,8.0,7.5,//cdn-files.kimovil.com/phone_front/0002/89/thumb_188235_phone_front_medium.jpeg,Vivo Nex,0
6.3,5.4,Vivo,6.2,5.6,7.6,6.5,//cdn-files.kimovil.com/phone_front/0002/42/thumb_141543_phone_front_medium.jpeg,Vivo Z1i,0
5.8,5.4,Vivo,6.6,6.2,5.5,5.5,//cdn-files.kimovil.com/phone_front/0002/47/thumb_146763_phone_front_medium.jpeg,Vivo Z10,0
5.6,5.3,Vivo,5.5,4.4,7.0,5.7,//cdn-files.kimovil.com/phone_front/0002/55/thumb_154230_phone_front_medium.jpeg,Vivo Y81,0
6.6,5.7,Vivo,6.8,5.5,7.8,7.0,//cdn-files.kimovil.com/phone_front/0002/57/thumb_156760_phone_front_medium.jpeg,Vivo V11,0
6.4,5.6,Vivo,6.8,5.1,7.5,6.8,//cdn-files.kimovil.com/phone_front/0002/57/thumb_156685_phone_front_medium.jpeg,Vivo V11i,0
6.6,5.7,Vivo,6.7,5.9,7.8,6.9,//cdn-files.kimovil.com/phone_front/0002/55/thumb_154701_phone_front_medium.jpeg,Vivo V11 Pro,0
6.4,5.6,Vivo,6.7,5.6,7.4,6.8,//cdn-files.kimovil.com/phone_front/0002/58/thumb_157620_phone_front_medium.jpeg,Vivo Y97,0
6.8,6.1,Vivo,6.1,6.1,8.2,7.3,//cdn-files.kimovil.com/phone_front/0002/55/thumb_154366_phone_front_medium.jpeg,Vivo X23,0
6.1,5.4,Vivo,5.4,4.8,7.9,6.8,//cdn-files.kimovil.com/phone_front/0002/32/thumb_131173_phone_front_medium.jpeg,Vivo V9 Pro,0
6.5,5.6,Vivo,6.8,5.5,7.4,7.1,//cdn-files.kimovil.com/phone_front/0002/62/thumb_161942_phone_front_medium.jpeg,Vivo Z3i,0
6.6,5.4,Vivo,6.8,5.7,7.4,7.5,//cdn-files.kimovil.com/phone_front/0002/62/thumb_161942_phone_front_medium.jpeg,Vivo Z3,0
5.3,5.8,Vivo,3.9,4.7,7.1,5.1,//cdn-files.kimovil.com/phone_front/0002/64/thumb_163073_phone_front_medium.jpeg,Vivo Y81i,0
5.1,5.8,Vivo,3.9,4.5,5.3,6.1,//cdn-files.kimovil.com/phone_front/0002/64/thumb_163814_phone_front_medium.jpeg,Vivo Y73,0
6.1,4.8,Vivo,6.3,5.9,7.6,5.8,//cdn-files.kimovil.com/phone_front/0003/14/thumb_213657_phone_front_medium.jpeg,Vivo Z1 Lite,0
5.9,7.3,Vivo,4.9,4.3,6.8,6.2,//cdn-files.kimovil.com/phone_front/0002/72/thumb_171752_phone_front_medium.jpeg,Vivo Y93,0
6.0,7.2,Vivo,5.1,5.1,6.9,5.9,//cdn-files.kimovil.com/phone_front/0002/72/thumb_171730_phone_front_medium.jpeg,Vivo Y91,0
6.1,7.2,Vivo,5.3,4.8,6.9,6.3,//cdn-files.kimovil.com/phone_front/0002/72/thumb_171476_phone_front_medium.jpeg,Vivo Y95,0
6.6,5.7,Vivo,6.4,5.9,7.9,7.1,//cdn-files.kimovil.com/phone_front/0003/25/thumb_224970_phone_front_medium.jpeg,Vivo X21s,0
5.9,6.7,Vivo,5.1,4.5,6.7,6.4,//cdn-files.kimovil.com/phone_front/0002/76/thumb_175825_phone_front_medium.jpeg,Vivo Y93s,0
7.2,6.0,Vivo,7.7,6.3,7.6,8.2,//cdn-files.kimovil.com/phone_front/0002/77/thumb_176073_phone_front_medium.jpeg,Vivo NEX Dual Display,0
6.0,4.8,Vivo,6.2,5.4,7.6,6.2,//cdn-files.kimovil.com/phone_front/0002/86/thumb_185086_phone_front_medium.jpeg,Vivo Y89,0
5.4,5.3,Vivo,4.9,4.2,6.8,6.0,//cdn-files.kimovil.com/phone_front/0002/33/thumb_132028_phone_front_medium.jpeg,Vivo Y85 MT6762,0
6.0,7.3,Vivo,5.1,4.8,6.7,6.3,//cdn-files.kimovil.com/phone_front/0002/92/thumb_191008_phone_front_medium.jpeg,Vivo U1,0
7.2,6.3,Vivo,7.5,6.2,8.2,7.6,//cdn-files.kimovil.com/phone_front/0002/91/thumb_190996_phone_front_medium.jpeg,Vivo V15 Pro,0
7.6,7.2,Vivo,7.7,7.2,7.7,8.3,//cdn-files.kimovil.com/phone_front/0002/94/thumb_193289_phone_front_medium.jpeg,Vivo iQOO,0
6.8,6.8,Vivo,6.4,5.4,7.9,7.4,//cdn-files.kimovil.com/phone_front/0002/95/thumb_194191_phone_front_medium.jpeg,Vivo V15,0
5.5,6.7,Vivo,4.0,4.1,6.9,5.6,//cdn-files.kimovil.com/phone_front/0003/04/thumb_203177_phone_front_medium.jpeg,Vivo Y91C,0
7.8,7.0,Vivo,8.7,7.3,8.0,7.8,//cdn-files.kimovil.com/phone_front/0002/98/thumb_197390_phone_front_medium.jpeg,Vivo X27,0
6.8,6.7,Vivo,6.4,5.4,8.0,7.5,//cdn-files.kimovil.com/phone_front/0002/100/thumb_199153_phone_front_medium.jpeg,Vivo S1,0
7.8,6.9,Vivo,8.8,7.4,8.2,7.8,//cdn-files.kimovil.com/phone_front/0002/98/thumb_197390_phone_front_medium.jpeg,Vivo X27 Pro,0
6.2,8.3,Vivo,5.6,4.8,5.9,6.5,//cdn-files.kimovil.com/phone_front/0003/09/thumb_208410_phone_front_medium.jpeg,Vivo Y17,0
6.2,5.4,Vivo,5.2,5.8,7.6,6.8,//cdn-files.kimovil.com/phone_front/0003/06/thumb_205758_phone_front_medium.jpeg,Vivo Z3x,0
7.0,6.3,Vivo,6.6,6.3,8.0,7.7,//cdn-files.kimovil.com/phone_front/0003/07/thumb_206921_phone_front_medium.jpeg,Vivo S1 Pro,0
5.5,6.7,Vivo,4.0,4.5,6.9,5.6,//cdn-files.kimovil.com/phone_front/0003/09/thumb_208434_phone_front_medium.jpeg,Vivo Y91i,0
6.3,8.3,Vivo,5.4,5.2,6.1,6.6,//cdn-files.kimovil.com/phone_front/0003/09/thumb_208410_phone_front_medium.jpeg,Vivo Y3,0
7.1,8.5,Vivo,6.2,6.2,7.1,7.5,//cdn-files.kimovil.com/phone_front/0003/11/thumb_210985_phone_front_medium.jpeg,Vivo Z5x,0
6.2,8.2,Vivo,5.5,5.1,5.9,6.2,//cdn-files.kimovil.com/phone_front/0003/13/thumb_212549_phone_front_medium.jpeg,Vivo Y15,0
6.2,8.2,Vivo,5.1,5.7,6.1,6.1,//cdn-files.kimovil.com/phone_front/0003/18/thumb_217975_phone_front_medium.jpeg,Vivo Y12,0
6.8,7.9,Vivo,4.7,6.2,7.0,8.1,//cdn-files.kimovil.com/phone_front/0003/18/thumb_217925_phone_front_medium.jpeg,Vivo iQOO Neo,0
7.2,8.5,Vivo,7.6,5.2,7.1,7.6,//cdn-files.kimovil.com/phone_front/0003/11/thumb_210985_phone_front_medium.jpeg,Vivo Z1 Pro,0
7.2,7.9,Vivo,7.3,5.5,7.7,7.5,//cdn-files.kimovil.com/phone_front/0003/25/thumb_224914_phone_front_medium.jpeg,Vivo Y7s,0
7.4,7.9,Vivo,7.4,6.7,7.7,7.3,//cdn-files.kimovil.com/phone_front/0003/25/thumb_224914_phone_front_medium.jpeg,Vivo S1 P65,0
7.3,7.9,Vivo,7.3,6.4,7.4,7.7,//cdn-files.kimovil.com/phone_front/0003/31/thumb_230031_phone_front_medium.jpeg,Vivo Z5,0
7.5,7.9,Vivo,7.4,7.0,7.5,7.5,//cdn-files.kimovil.com/phone_front/0003/33/thumb_232806_phone_front_medium.jpeg,Vivo V17 Neo,0
8.2,8.0,Vivo,8.4,8.2,7.5,8.7,//cdn-files.kimovil.com/phone_front/0003/40/thumb_239304_phone_front_medium.jpeg,Vivo iQOO Pro,0
7.2,8.0,Vivo,8.0,5.3,7.2,7.6,//cdn-files.kimovil.com/phone_front/0003/45/thumb_244697_phone_front_medium.jpeg,Vivo Z1x,0
8.4,7.9,Vivo,8.8,8.3,8.4,8.7,//cdn-files.kimovil.com/phone_front/0003/48/thumb_247914_phone_front_medium.jpeg,Vivo Nex 3,0
7.4,7.5,Vivo,8.6,5.7,7.7,7.7,//cdn-files.kimovil.com/phone_front/0003/52/thumb_251442_phone_front_medium.jpeg,Vivo V17 Pro,0
6.3,8.6,Vivo,5.4,5.1,5.7,6.8,//cdn-files.kimovil.com/phone_front/0003/54/thumb_253583_phone_front_medium.jpeg,Vivo U10,0
6.4,8.6,Vivo,5.4,5.6,5.7,6.8,//cdn-files.kimovil.com/phone_front/0003/54/thumb_253597_phone_front_medium.jpeg,Vivo U3x,0
7.1,8.5,Vivo,5.7,6.1,7.4,7.6,//cdn-files.kimovil.com/phone_front/0003/65/thumb_264025_phone_front_medium.jpeg,Vivo U3,0
7.6,8.0,Vivo,7.6,6.8,7.1,8.3,//cdn-files.kimovil.com/phone_front/0003/67/thumb_266180_phone_front_medium.jpeg,Vivo iQOO Neo 855,0
6.2,8.4,Vivo,4.9,5.2,6.1,6.2,//cdn-files.kimovil.com/phone_front/0003/96/thumb_295724_phone_front_medium.jpeg,Vivo Y11,0
7.0,8.4,Vivo,5.7,6.0,7.5,7.3,//cdn-files.kimovil.com/phone_front/0003/72/thumb_271901_phone_front_medium.jpeg,Vivo Y19,0
7.0,8.4,Vivo,5.7,6.0,7.5,7.5,//cdn-files.kimovil.com/phone_front/0003/72/thumb_271882_phone_front_medium.jpeg,Vivo Y5s,0
7.5,7.5,Vivo,8.2,6.1,8.0,7.7,//cdn-files.kimovil.com/phone_front/0003/76/thumb_275499_phone_front_medium.jpeg,Vivo S5,0
7.3,8.5,Vivo,7.5,5.6,7.4,7.6,//cdn-files.kimovil.com/phone_front/0003/81/thumb_280954_phone_front_medium.jpeg,Vivo Z5i,0
7.2,8.5,Vivo,7.5,5.2,7.4,7.5,//cdn-files.kimovil.com/phone_front/0003/81/thumb_280937_phone_front_medium.jpeg,Vivo U20,0
7.6,8.0,Vivo,7.6,6.6,7.1,8.7,//cdn-files.kimovil.com/phone_front/0003/85/thumb_284288_phone_front_medium.jpeg,Vivo iQOO Neo 855 Plus,0
7.1,7.9,Vivo,6.7,6.1,7.1,7.5,//cdn-files.kimovil.com/phone_front/0003/88/thumb_287777_phone_front_medium.jpeg,Vivo Y9s,0
7.4,7.9,Vivo,8.0,5.7,7.7,7.7,//cdn-files.kimovil.com/phone_front/0003/87/thumb_286601_phone_front_medium.jpeg,Vivo V17,0
8.1,7.8,Vivo,8.7,8.1,8.0,8.1,//cdn-files.kimovil.com/phone_front/0003/90/thumb_289240_phone_front_medium.jpeg,Vivo X30 Pro,0
8.0,7.8,Vivo,8.3,7.7,8.0,8.1,//cdn-files.kimovil.com/phone_front/0003/90/thumb_289205_phone_front_medium.jpeg,Vivo X30,0
8.6,7.9,Vivo,8.3,9.0,8.7,9.1,//cdn-files.kimovil.com/phone_front/0004/29/thumb_328693_phone_front_medium.jpeg,Vivo iQOO 3,0
7.7,8.7,Vivo,8.0,6.3,7.5,8.0,//cdn-files.kimovil.com/phone_front/0004/29/thumb_328175_phone_front_medium.jpeg,Vivo Z6,0
8.7,8.0,Vivo,8.8,9.1,8.7,9.1,//cdn-files.kimovil.com/phone_front/0004/36/thumb_335130_phone_front_medium.jpeg,Vivo NEX 3s 5G,0
7.4,8.0,Vivo,7.0,6.9,7.0,8.1,//cdn-files.kimovil.com/phone_front/0004/46/thumb_345738_phone_front_medium.jpeg,Vivo S6,0
6.8,8.5,Vivo,5.6,5.3,6.9,7.5,//cdn-files.kimovil.com/phone_front/0004/52/thumb_351348_phone_front_medium.jpeg,Vivo Y50,0
7.5,7.9,Vivo,7.9,6.6,7.5,7.7,//cdn-files.kimovil.com/phone_front/0004/48/thumb_347285_phone_front_medium.jpeg,Vivo V19,0
8.0,8.0,Vivo,7.1,8.1,7.8,9.0,//cdn-files.kimovil.com/phone_front/0004/56/thumb_355257_phone_front_medium.jpeg,Vivo iQoo Neo3,0
5.2,3.0,OnePlus,6.4,5.5,6.6,4.6,//cdn-files.kimovil.com/phone_front/0001/08/thumb_7879_phone_front_medium.jpeg,OnePlus X,0
6.7,5.0,OnePlus,7.4,7.2,6.5,7.3,//cdn-files.kimovil.com/phone_front/0001/28/thumb_27545_phone_front_medium.jpeg,OnePlus 3,0
6.9,6.0,OnePlus,7.4,7.1,6.5,7.4,//cdn-files.kimovil.com/phone_front/0001/28/thumb_27544_phone_front_medium.jpeg,OnePlus 3T,0
7.1,5.7,OnePlus,7.5,8.5,6.4,7.6,//cdn-files.kimovil.com/phone_front/0001/75/thumb_74270_phone_front_medium.jpeg,OnePlus 5,0
7.3,5.6,OnePlus,7.6,8.9,6.8,7.5,//cdn-files.kimovil.com/phone_front/0002/06/thumb_105772_phone_front_medium.jpeg,OnePlus 5T,0
7.6,5.5,OnePlus,7.9,9.1,7.7,7.9,//cdn-files.kimovil.com/phone_front/0002/40/thumb_139870_phone_front_medium.jpeg,OnePlus 6,0
8.0,6.3,OnePlus,7.9,9.1,8.7,7.9,//cdn-files.kimovil.com/phone_front/0002/65/thumb_164860_phone_front_medium.jpeg,OnePlus 6T,0
8.4,6.9,OnePlus,8.6,9.1,9.2,8.4,//cdn-files.kimovil.com/phone_front/0003/08/thumb_207554_phone_front_medium.jpeg,OnePlus 7 Pro,0
8.1,6.3,OnePlus,8.3,8.9,8.6,8.4,//cdn-files.kimovil.com/phone_front/0003/09/thumb_208601_phone_front_medium.jpeg,OnePlus 7,0
8.3,6.5,OnePlus,8.6,8.8,8.8,8.7,//cdn-files.kimovil.com/phone_front/0003/55/thumb_254189_phone_front_medium.jpeg,OnePlus 7T,0
8.5,7.5,OnePlus,8.6,8.8,9.0,8.8,//cdn-files.kimovil.com/phone_front/0003/61/thumb_260312_phone_front_medium.jpeg,OnePlus 7T Pro,0
9.0,8.1,OnePlus,9.0,9.3,9.4,9.0,//cdn-files.kimovil.com/phone_front/0004/52/thumb_351411_phone_front_medium.jpeg,OnePlus 8 Pro,0
8.7,7.8,OnePlus,8.6,9.2,9.1,9.0,//cdn-files.kimovil.com/phone_front/0004/52/thumb_351410_phone_front_medium.jpeg,OnePlus 8,0
3.7,3.1,Oppo,5.8,3.8,3.0,2.8,//cdn-files.kimovil.com/phone_front/0001/01/thumb_909_phone_front_medium.jpeg,Oppo Find 5,0
3.2,2.3,Oppo,4.2,3.0,4.6,2.0,//cdn-files.kimovil.com/phone_front/0001/01/thumb_841_phone_front_medium.jpeg,Oppo Mirror R819,0
6.3,4.0,Google,7.4,7.7,5.7,6.9,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220580_devicerender_small.jpeg,Google Pixel,0
6.8,6.0, Google,7.4,7.7,6.0,6.9,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220577_devicerender_small.jpeg,Google Pixel XL,0
7.2,6.1,Google,7.6,8.1,6.9,7.4,//cdn-files.kimovil.com/phone_front/0001/94/thumb_93317_phone_front_medium.jpeg,Google Pixel 2 XL,0
6.7,3.8,Google,7.7,8.1,6.7,7.2,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221234_devicerender_small.jpeg,Google Pixel 2,0
7.1,4.4,Google,7.0,8.9,7.5,7.8,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221804_devicerender_small.jpeg,Google Pixel 3,0
7.6,5.9,Google,7.0,8.9,8.5,7.8,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221697_devicerender_small.jpeg,Google Pixel 3 XL,0
7.1,6.3,Google,7.7,8.4,5.8,7.1,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221944_devicerender_small.jpeg,Google Pixel 3a XL,0
6.8,4.8,Google,7.7,8.4,5.8,7.1,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221946_devicerender_small.jpeg,Google Pixel 3a,0
7.9,6.4,Google,8.5,8.3,7.9,8.3,//cdn-files.kimovil.com/devicerender/0004/54/thumb_353986_devicerender_small.jpeg,Google Pixel 4 XL,0
7.3,4.0,Google,8.5,8.3,7.3,8.3,//cdn-files.kimovil.com/phone_front/0003/63/thumb_262010_phone_front_medium.jpeg,Google Pixel 4,0
7.3,5.2,Google,6.4,8.4,8.5,7.8,//cdn-files.kimovil.com/phone_front/0003/95/thumb_294762_phone_front_medium.jpeg,Google Pixel 4a,0
4.0,6.0,Oppo,4.5,4.0,2.4,3.0,//cdn-files.kimovil.com/phone_front/0001/01/thumb_906_phone_front_medium.jpeg,Oppo N1,0
5.2,5.4,Oppo,5.9,5.8,5.4,3.6,//cdn-files.kimovil.com/phone_front/0001/01/thumb_871_phone_front_medium.jpeg,Oppo Find 7,0
4.1,3.6,Oppo,5.9,3.6,3.9,3.3,//cdn-files.kimovil.com/phone_front/0001/01/thumb_933_phone_front_medium.jpeg,Oppo Find 7a,0
3.8,3.0,Oppo,5.8,3.6,4.2,2.2,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1191_phone_front_medium.jpeg,Oppo R1S,0
2.2,2.1,Oppo,2.0,2.3,2.6,2.0,//cdn-files.kimovil.com/phone_front/0001/04/thumb_3928_phone_front_medium.jpeg,Oppo R2001 YoYo,0
4.2,1.9,Oppo,5.8,3.7,5.8,3.7,//cdn-files.kimovil.com/phone_front/0001/03/thumb_2379_phone_front_medium.jpeg,Oppo R5,0
4.6,4.1,Oppo,4.8,7.0,3.6,3.7,//cdn-files.kimovil.com/phone_front/0001/03/thumb_2097_phone_front_medium.jpeg,Oppo N3,0
3.6,2.4,Oppo,5.9,4.4,2.4,2.8,//cdn-files.kimovil.com/phone_front/0001/03/thumb_2297_phone_front_medium.jpeg,Oppo N1 mini,0
4.0,2.8,Oppo,5.8,3.2,5.0,3.4,//cdn-files.kimovil.com/phone_front/0001/05/thumb_4464_phone_front_medium.jpeg,Oppo R1C,0
5.7,6.7,Oppo,6.3,6.3,5.1,4.3,//cdn-files.kimovil.com/phone_front/0001/06/thumb_5286_phone_front_medium.jpeg,Oppo R7 Plus,0
4.3,2.5,Oppo,4.5,4.6,5.8,4.0,//cdn-files.kimovil.com/phone_front/0001/05/thumb_4786_phone_front_medium.jpeg,Oppo R7,0
3.8,3.2,Oppo,3.7,5.3,3.5,3.2,//cdn-files.kimovil.com/phone_front/0001/06/thumb_5171_phone_front_medium.jpeg,Oppo Mirror 5s,0
4.8,4.3,Oppo,3.2,6.2,5.8,4.5,//cdn-files.kimovil.com/phone_front/0001/07/thumb_6172_phone_front_medium.jpeg,Oppo R7s,0
4.5,3.0,Oppo,4.1,5.4,5.6,4.2,//cdn-files.kimovil.com/phone_front/0001/08/thumb_7929_phone_front_medium.jpeg,Oppo F1,0
3.6,3.1,Oppo,3.8,4.3,3.9,3.1,//cdn-files.kimovil.com/phone_front/0002/55/thumb_154235_phone_front_medium.jpeg,Oppo Neo 7,0
4.9,3.6,Oppo,4.5,5.2,6.1,5.1,//cdn-files.kimovil.com/phone_front/0001/25/thumb_24952_phone_front_medium.jpeg,Oppo F1 Plus,0
5.3,3.6,Oppo,6.6,5.1,6.0,5.0,//cdn-files.kimovil.com/phone_front/0001/09/thumb_8553_phone_front_medium.jpeg,Oppo R9,0
5.9,6.7,Oppo,6.6,5.1,5.5,5.4,//cdn-files.kimovil.com/phone_front/0001/09/thumb_8553_phone_front_medium.jpeg,Oppo R9 Plus,0
4.5,4.4,Oppo,5.6,4.1,4.6,3.9,//cdn-files.kimovil.com/phone_front/0001/23/thumb_22413_phone_front_medium.jpeg,Oppo A53,0
3.7,3.1,Oppo,3.8,3.8,4.2,3.6,//cdn-files.kimovil.com/phone_front/0001/23/thumb_22960_phone_front_medium.jpeg,Oppo A33,0
4.3,3.3,Oppo,3.9,5.5,4.6,4.1,//cdn-files.kimovil.com/phone_front/0001/48/thumb_47729_phone_front_medium.jpeg,Oppo A37,0
4.6,4.5,Oppo,4.6,4.1,5.7,4.3,//cdn-files.kimovil.com/phone_front/0001/43/thumb_42586_phone_front_medium.jpeg,Oppo A59,0
4.8,4.5,Oppo,4.7,4.7,5.7,4.6,//cdn-files.kimovil.com/phone_front/0001/44/thumb_43751_phone_front_medium.jpeg,Oppo A59S,0
6.4,6.7,Oppo,7.4,6.9,4.8,6.4,//cdn-files.kimovil.com/phone_front/0001/42/thumb_41129_phone_front_medium.jpeg,Oppo R9s Plus,0
6.0,4.7,Oppo,7.4,7.0,5.5,5.5,//cdn-files.kimovil.com/phone_front/0001/42/thumb_41129_phone_front_medium.jpeg,Oppo R9s,0
4.8,3.9,Oppo,5.3,4.9,5.2,4.9,//cdn-files.kimovil.com/phone_front/0001/86/thumb_85518_phone_front_medium.jpeg,Oppo A57,0
4.9,4.5,Oppo,4.6,5.5,5.4,4.5,//cdn-files.kimovil.com/phone_front/0001/58/thumb_57835_phone_front_medium.jpeg,Oppo F1s,0
5.4,5.0,Oppo,5.6,5.0,6.2,5.4,//cdn-files.kimovil.com/phone_front/0002/48/thumb_147449_phone_front_medium.jpeg,Oppo F3,0
5.3,5.0,Oppo,4.5,5.9,6.2,5.1,//cdn-files.kimovil.com/phone_front/0001/71/thumb_70046_phone_front_medium.jpeg,Oppo A77,0
6.1,6.5,Oppo,5.5,6.9,4.7,6.8,//cdn-files.kimovil.com/phone_front/0001/72/thumb_71415_phone_front_medium.jpeg,Oppo R11 Plus,0
5.7,4.0,Oppo,5.5,6.9,5.3,6.7,//cdn-files.kimovil.com/phone_front/0001/73/thumb_72595_phone_front_medium.jpeg,Oppo R11,0
5.8,5.2,Oppo,6.2,6.3,5.6,5.9,//cdn-files.kimovil.com/phone_front/0002/10/thumb_109347_phone_front_medium.jpeg,Oppo F5,0
6.5,6.4,Oppo,7.6,6.4,5.9,6.0,//cdn-files.kimovil.com/phone_front/0002/48/thumb_147446_phone_front_medium.jpeg,Oppo F3 Plus,0
7.0,6.7,Oppo,7.9,6.9,6.7,6.9,//cdn-files.kimovil.com/phone_front/0002/01/thumb_100316_phone_front_medium.jpeg,Oppo R11s Plus,0
6.7,5.3,Oppo,7.9,6.7,6.6,6.8,//cdn-files.kimovil.com/phone_front/0002/01/thumb_100270_phone_front_medium.jpeg,Oppo R11s,0
